origin.name,origin.code,gender.name,gender.code,dest.name,dest.code,1960,1970,1980,1990,2000,origin.lat,origin.lon,dest.lat,dest.lon
Spain,ESP,Female,FEM,Ethiopia,ETH,3519,3854,4914,5513,6799,40.463667,-3.74922,9.145,40.489673
Spain,ESP,Female,FEM,Guatemala,GTM,3975,4634,4966,4233,4521,40.463667,-3.74922,15.783471,-90.230759
Spain,ESP,Female,FEM,Guyana,GUY,4101,3299,3925,3790,6990,40.463667,-3.74922,4.860416,-58.93018
Spain,ESP,Female,FEM,Trinidad and Tobago,TTO,3576,3717,4799,4848,3466,40.463667,-3.74922,10.691803,-61.222503
Sri Lanka,LKA,Female,FEM,Albania,ALB,3020,3366,4439,4966,6287,7.873054,80.771797,41.153332,20.168331
Sri Lanka,LKA,Female,FEM,Czech Republic,CZE,4538,4998,5995,5562,7263,7.873054,80.771797,49.817492,15.472962
Sri Lanka,LKA,Female,FEM,Philippines,PHL,4856,4807,3731,5878,4341,7.873054,80.771797,12.879721,121.774017
Sri Lanka,LKA,Female,FEM,Togo,TGO,3020,3854,4914,5513,6287,7.873054,80.771797,8.619543,0.824782
Sudan,SDN,Female,FEM,South Africa,ZAF,4427,4258,4052,4108,5455,12.862807,30.217636,-30.559482,22.937506
Sudan,SDN,Female,FEM,United Kingdom,GBR,3508,4372,5355,3220,6000,12.862807,30.217636,55.378051,-3.435973
Suriname,SUR,Female,FEM,Antigua and Barbuda,ATG,3519,4665,4914,5969,5643,3.919305,-56.027783,17.060816,-61.796428
Suriname,SUR,Female,FEM,Dominican Republic,DOM,4856,5509,5907,6548,7418,3.919305,-56.027783,18.735693,-70.162651
Suriname,SUR,Female,FEM,Switzerland,CHE,4462,5311,4440,4004,3868,3.919305,-56.027783,46.818188,8.227512
Suriname,SUR,Female,FEM,Trinidad and Tobago,TTO,3713,3855,4955,5021,3624,3.919305,-56.027783,10.691803,-61.222503
Sweden,SWE,Female,FEM,Bermuda,BMU,3519,3854,5318,5969,7658,60.128161,18.643501,32.321384,-64.75737
Sweden,SWE,Female,FEM,Bolivia,BOL,3903,3854,3856,6438,6498,60.128161,18.643501,-16.290154,-63.588653
Sweden,SWE,Female,FEM,Bulgaria,BGR,3903,4665,5318,5969,4089,60.128161,18.643501,42.733883,25.48583
Sweden,SWE,Female,FEM,Canada,CAN,4189,4952,6033,5256,5068,60.128161,18.643501,56.130366,-106.346771
Sweden,SWE,Female,FEM,Chile,CHL,4071,4594,5164,3967,6317,60.128161,18.643501,-35.675147,-71.542969
Sweden,SWE,Female,FEM,Colombia,COL,4539,5253,5682,6105,6800,60.128161,18.643501,4.570868,-74.297333
Sweden,SWE,Female,FEM,Hungary,HUN,4939,4332,4434,4384,4812,60.128161,18.643501,47.162494,19.503304
Sweden,SWE,Female,FEM,Tunisia,TUN,3020,3947,3066,5513,6287,60.128161,18.643501,33.886917,9.537499
Sweden,SWE,Female,FEM,Zimbabwe,ZWE,3431,5194,5743,6282,6843,60.128161,18.643501,-19.015438,29.154857
Switzerland,CHE,Female,FEM,Cameroon,CMR,3519,4289,4439,5969,6287,46.818188,8.227512,7.369722,12.354722
Switzerland,CHE,Female,FEM,Denmark,DNK,4669,4460,5659,6302,7696,46.818188,8.227512,56.26392,9.501785
Switzerland,CHE,Female,FEM,Hungary,HUN,3598,4027,4261,4271,4720,46.818188,8.227512,47.162494,19.503304
Switzerland,CHE,Female,FEM,Monaco,MCO,4833,5226,3236,4108,5204,46.818188,8.227512,43.750298,7.412841
Switzerland,CHE,Female,FEM,Netherlands,NLD,4325,3179,5963,3030,4120,46.818188,8.227512,52.132633,5.291266
Switzerland,CHE,Female,FEM,Trinidad and Tobago,TTO,3903,4289,5318,5513,3868,46.818188,8.227512,10.691803,-61.222503
Tajikistan,TJK,Female,FEM,Canada,CAN,4242,4340,4534,5321,6660,38.861034,71.276093,56.130366,-106.346771
Tanzania,TZA,Female,FEM,Burundi,BDI,4935,4971,5148,4638,4626,-6.369028,34.888822,-3.373056,29.918886
Tanzania,TZA,Female,FEM,Malawi,MWI,3887,4246,4414,4885,5490,-6.369028,34.888822,-13.254308,34.301525
Thailand,THA,Female,FEM,Cambodia,KHM,4494,4543,5946,6476,5720,15.870032,100.992541,12.565679,104.990963
Thailand,THA,Female,FEM,Indonesia,IDN,4264,3626,3971,4710,5010,15.870032,100.992541,-0.789275,113.921327
Togo,TGO,Female,FEM,Belgium,BEL,4241,4998,3648,5370,6891,8.619543,0.824782,50.503887,4.469936
Togo,TGO,Female,FEM,Guinea-Bissau,GNB,3020,3366,3856,5969,6799,8.619543,0.824782,11.803749,-15.180413
Tokelau,TKL,Female,FEM,New Zealand,NZL,4538,3488,5110,6329,7507,-8.967363,-171.855881,-40.900557,174.885971
Trinidad and Tobago,TTO,Female,FEM,Australia,AUS,3903,5144,4219,4700,6178,10.691803,-61.222503,-25.274398,133.775136
Trinidad and Tobago,TTO,Female,FEM,Bermuda,BMU,4803,3993,3067,6320,7612,10.691803,-61.222503,32.321384,-64.75737
Trinidad and Tobago,TTO,Female,FEM,Cayman Islands,CYM,3519,5281,3413,6105,5204,10.691803,-61.222503,19.513469,-80.566956
Trinidad and Tobago,TTO,Female,FEM,Dominican Republic,DOM,3974,4594,4870,5418,6236,10.691803,-61.222503,18.735693,-70.162651
Trinidad and Tobago,TTO,Female,FEM,Ireland,IRL,3020,3854,5995,6394,7612,10.691803,-61.222503,53.41291,-8.24389
Trinidad and Tobago,TTO,Female,FEM,Togo,TGO,3020,4289,4914,5513,6287,10.691803,-61.222503,8.619543,0.824782
Tunisia,TUN,Female,FEM,Canada,CAN,4462,3602,5780,6448,3007,33.886917,9.537499,56.130366,-106.346771
Tunisia,TUN,Female,FEM,Indonesia,IDN,4241,3854,3856,4966,7130,33.886917,9.537499,-0.789275,113.921327
Turkey,TUR,Female,FEM,Albania,ALB,3020,3366,4439,4966,6287,38.963745,35.243322,41.153332,20.168331
Turkey,TUR,Female,FEM,Brazil,BRA,5000,5390,5838,4822,5066,38.963745,35.243322,-14.235004,-51.92528
Turkey,TUR,Female,FEM,Cameroon,CMR,3519,4289,3856,3702,3624,38.963745,35.243322,7.369722,12.354722
Turkey,TUR,Female,FEM,Marshall Islands,MHL,3519,4289,5318,6761,7263,38.963745,35.243322,7.131474,171.184478
Turkey,TUR,Female,FEM,Zimbabwe,ZWE,3263,4999,5549,6067,6611,38.963745,35.243322,-19.015438,29.154857
Turkmenistan,TKM,Female,FEM,Canada,CAN,3943,3993,4219,4903,6171,38.969719,59.556278,56.130366,-106.346771
Turkmenistan,TKM,Female,FEM,Indonesia,IDN,3903,3366,3066,4250,3868,38.969719,59.556278,-0.789275,113.921327
Turks and Caicos Islands,TCA,Female,FEM,Netherlands Antilles,ANT,4304,4594,5077,6474,7545,21.694025,-71.797928,12.226079,-69.060087
Uganda,UGA,Female,FEM,Afghanistan,AFG,4538,3575,3332,6394,7379,1.373333,32.290275,33.93911,67.709953
Ukraine,UKR,Female,FEM,Armenia,ARM,3249,5210,6050,6528,4029,48.379433,31.16558,40.069099,45.038189
Ukraine,UKR,Female,FEM,Australia,AUS,4398,3543,5532,4502,7118,48.379433,31.16558,-25.274398,133.775136
Ukraine,UKR,Female,FEM,Georgia,GEO,3083,3311,3543,4348,3404,48.379433,31.16558,42.315407,43.356892
Ukraine,UKR,Female,FEM,Guinea,GIN,3118,4414,6151,3220,3624,48.379433,31.16558,9.945587,-9.696645
Ukraine,UKR,Female,FEM,Trinidad and Tobago,TTO,3903,3854,4914,4966,3868,48.379433,31.16558,10.691803,-61.222503
Ukraine,UKR,Female,FEM,Turkey,TUR,4139,4262,4169,5493,3766,48.379433,31.16558,38.963745,35.243322
Ukraine,UKR,Female,FEM,United Kingdom,GBR,4910,4690,4287,4062,4812,48.379433,31.16558,55.378051,-3.435973
United Kingdom,GBR,Female,FEM,Albania,ALB,3263,3855,4695,5562,6702,55.378051,-3.435973,41.153332,20.168331
United Kingdom,GBR,Female,FEM,Cameroon,CMR,4419,5164,5261,7058,7409,55.378051,-3.435973,7.369722,12.354722
United Kingdom,GBR,Female,FEM,Canada,CAN,3472,3725,4278,5047,4273,55.378051,-3.435973,56.130366,-106.346771
United Kingdom,GBR,Female,FEM,Chile,CHL,4716,4650,4956,5883,6980,55.378051,-3.435973,-35.675147,-71.542969
United Kingdom,GBR,Female,FEM,Cyprus,CYP,4396,4860,5552,6313,7747,55.378051,-3.435973,35.126413,33.429859
United Kingdom,GBR,Female,FEM,El Salvador,SLV,4337,3367,3236,3093,4769,55.378051,-3.435973,13.794185,-88.89653
United Kingdom,GBR,Female,FEM,Ethiopia,ETH,4033,4411,5289,6239,7233,55.378051,-3.435973,9.145,40.489673
United Kingdom,GBR,Female,FEM,Fiji,FJI,3100,3626,4427,4277,5396,55.378051,-3.435973,-16.578193,179.414413
United Kingdom,GBR,Female,FEM,Haiti,HTI,4538,3238,4162,5418,7082,55.378051,-3.435973,18.971187,-72.285215
United Kingdom,GBR,Female,FEM,Peru,PER,3910,4300,4807,3830,3844,55.378051,-3.435973,-9.189967,-75.015152
United Kingdom,GBR,Female,FEM,San Marino,SMR,3020,3366,3738,4271,5066,55.378051,-3.435973,43.94236,12.457777
United Kingdom,GBR,Female,FEM,United States,USA,3524,3635,4308,4783,5361,55.378051,-3.435973,37.09024,-95.712891
United States,USA,Female,FEM,Barbados,BRB,4820,4719,4902,5642,6966,37.09024,-95.712891,13.193887,-59.543198
United States,USA,Female,FEM,Brazil,BRA,3816,4264,5155,5163,6161,37.09024,-95.712891,-14.235004,-51.92528
United States,USA,Female,FEM,Bulgaria,BGR,3597,4041,4695,5257,3317,37.09024,-95.712891,42.733883,25.48583
United States,USA,Female,FEM,Burundi,BDI,3831,3757,3787,4250,4858,37.09024,-95.712891,-3.373056,29.918886
United States,USA,Female,FEM,Cambodia,KHM,3174,3168,4439,4630,3672,37.09024,-95.712891,12.565679,104.990963
United States,USA,Female,FEM,Chad,TCD,3643,4340,5196,6191,7465,37.09024,-95.712891,15.454166,18.732207
United States,USA,Female,FEM,Czech Republic,CZE,3118,3660,4491,3773,7934,37.09024,-95.712891,49.817492,15.472962
United States,USA,Female,FEM,Ethiopia,ETH,3170,3516,4329,5081,6000,37.09024,-95.712891,9.145,40.489673
United States,USA,Female,FEM,Netherlands Antilles,ANT,3025,3293,3698,6093,6344,37.09024,-95.712891,12.226079,-69.060087
United States,USA,Female,FEM,Norway,NOR,3346,4413,5953,6632,7270,37.09024,-95.712891,60.472024,8.468946
United States,USA,Female,FEM,Romania,ROU,3903,4289,3856,3437,7330,37.09024,-95.712891,45.943161,24.96676
United States,USA,Female,FEM,Seychelles,SYC,3903,3173,4740,5615,3511,37.09024,-95.712891,-4.679574,55.491977
United States,USA,Female,FEM,Sweden,SWE,3856,4433,4436,6425,6694,37.09024,-95.712891,60.128161,18.643501
United States,USA,Female,FEM,Switzerland,CHE,4339,4766,5301,5585,7051,37.09024,-95.712891,46.818188,8.227512
United States,USA,Female,FEM,Tanzania,TZA,4653,5025,3476,3536,6254,37.09024,-95.712891,-6.369028,34.888822
United States,USA,Female,FEM,Turkey,TUR,3630,3754,3685,5026,6346,37.09024,-95.712891,38.963745,35.243322
United States,USA,Female,FEM,United Kingdom,GBR,3640,4552,4778,6091,7537,37.09024,-95.712891,55.378051,-3.435973
Uruguay,URY,Female,FEM,Austria,AUT,4241,3366,5681,3948,4769,-32.522779,-55.765835,47.516231,14.550072
Uruguay,URY,Female,FEM,Denmark,DNK,4241,4665,5387,6697,7659,-32.522779,-55.765835,56.26392,9.501785
Uruguay,URY,Female,FEM,Germany,DEU,3831,4258,4162,3754,6517,-32.522779,-55.765835,51.165691,10.451526
Uruguay,URY,Female,FEM,Suriname,SUR,3903,3366,3066,4250,5643,-32.522779,-55.765835,3.919305,-56.027783
Uzbekistan,UZB,Female,FEM,Bulgaria,BGR,4011,4514,5235,5840,4015,41.377491,64.585262,42.733883,25.48583
Uzbekistan,UZB,Female,FEM,Canada,CAN,4776,4903,5177,6039,7252,41.377491,64.585262,56.130366,-106.346771
Uzbekistan,UZB,Female,FEM,Indonesia,IDN,5001,4414,4830,5701,6171,41.377491,64.585262,-0.789275,113.921327
Uzbekistan,UZB,Female,FEM,New Zealand,NZL,3020,3366,5995,6761,3869,41.377491,64.585262,-40.900557,174.885971
Uzbekistan,UZB,Female,FEM,Poland,POL,4305,4370,4268,3863,3358,41.377491,64.585262,51.919438,19.145136
Uzbekistan,UZB,Female,FEM,South Africa,ZAF,4638,4740,4955,5660,3075,41.377491,64.585262,-30.559482,22.937506
Vietnam,VNM,Female,FEM,Bulgaria,BGR,4366,4911,5645,6320,4539,14.058324,108.277199,42.733883,25.48583
Vietnam,VNM,Female,FEM,Fiji,FJI,3520,3899,4534,6191,7509,14.058324,108.277199,-16.578193,179.414413
Vietnam,VNM,Female,FEM,Norway,NOR,4241,4258,5941,3740,6013,14.058324,108.277199,60.472024,8.468946
Zambia,ZMB,Female,FEM,Burundi,BDI,3903,3854,3856,4251,4298,-13.133897,27.849332,-3.373056,29.918886
Zimbabwe,ZWE,Female,FEM,Mauritius,MUS,4538,5281,3857,4181,5041,-19.015438,29.154857,-20.348404,57.552152
