eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,nkill
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153976,69.434518,1
2.02E+11,2017,12,12,Afghanistan,South Asia,Takhar,Dashti Qala district,37.153925,69.434295,2
2.02E+11,2017,4,19,Afghanistan,South Asia,Paktika,Gayan district,32.984042,69.430782,2
2.02E+11,2017,4,19,Afghanistan,South Asia,Paktika,Gayan district,32.984042,69.430782,1
2.02E+11,2017,4,19,Afghanistan,South Asia,Paktika,Gayan district,32.984042,69.430782,1
2.02E+11,2017,4,19,Afghanistan,South Asia,Paktika,Gayan district,32.984042,69.430782,1
2.02E+11,2017,4,19,Afghanistan,South Asia,Paktika,Gayan district,32.984042,69.430782,1
2.02E+11,2017,2,26,Pakistan,South Asia,Federally Administered Tribal Areas,Mangrotai,32.634167,69.429167,0
2.02E+11,2017,12,11,Afghanistan,South Asia,Takhar,Khwaja Ghar district,37.069154,69.426181,-99
2.02E+11,2017,9,25,Afghanistan,South Asia,Takhar,Gortepa,37.105033,69.4222,3
2.02E+11,2017,6,15,Afghanistan,South Asia,Takhar,Halkanok,37.066039,69.421306,0
2.02E+11,2017,6,19,Afghanistan,South Asia,Takhar,Pul-i-Momin,37.129856,69.415657,3
2.02E+11,2017,10,8,Afghanistan,South Asia,Paktika,Gayan district,32.986456,69.401119,5
2.02E+11,2017,6,19,Afghanistan,South Asia,Takhar,Khwaja Ghar district,36.990141,69.397697,3
2.02E+11,2017,7,6,Afghanistan,South Asia,Takhar,Khwaja Ghar district,37.001991,69.39284,-99
2.02E+11,2017,4,13,Afghanistan,South Asia,Paktia,Unknown,33.706199,69.383108,3
2.02E+11,2017,6,15,Afghanistan,South Asia,Takhar,Kuruk,37.155468,69.377472,0
2.02E+11,2017,2,15,Afghanistan,South Asia,Paktia,Shawak district,33.450916,69.377322,1
2.02E+11,2017,6,15,Afghanistan,South Asia,Takhar,Zard Kamar,37.137539,69.372673,0
2.02E+11,2017,11,14,Afghanistan,South Asia,Takhar,Hazar Bagh,37.016636,69.366636,1
2.02E+11,2017,1,3,Afghanistan,South Asia,Takhar,Ishkamish district,36.420649,69.35927,1
2.02E+11,2017,8,29,Afghanistan,South Asia,Kapisa,Regrawan,35.060307,69.358075,1
2.02E+11,2017,2,12,Pakistan,South Asia,Federally Administered Tribal Areas,Zarmilana,32.066876,69.353311,3
2.02E+11,2017,9,9,Afghanistan,South Asia,Kapisa,Khum Rubai,35.073333,69.338889,2
2.02E+11,2017,9,12,Afghanistan,South Asia,Baghlan,Burka district,36.187978,69.335432,3
2.02E+11,2017,10,30,Afghanistan,South Asia,Baghlan,Burka district,36.187978,69.335432,14
2.02E+11,2017,10,25,Afghanistan,South Asia,Paktika,Ziruk district,33.148275,69.329065,4
2.02E+11,2017,3,1,Afghanistan,South Asia,Kabul,Arzan Qimat,34.513279,69.32814,14
2.02E+11,2017,1,23,Afghanistan,South Asia,Parwan,Chinzai,34.984444,69.326389,0
2.02E+11,2017,9,13,Afghanistan,South Asia,Kapisa,Golbahar,35.126848,69.317578,0
2.02E+11,2017,6,28,Afghanistan,South Asia,Logar,Qala-e-Safid,33.991805,69.313563,1
2.02E+11,2017,9,11,Afghanistan,South Asia,Parwan,Bagram district,34.958206,69.303702,1
2.02E+11,2017,1,13,Afghanistan,South Asia,Paktika,Barmal district,32.746111,69.297778,4
2.02E+11,2017,10,30,Pakistan,South Asia,Federally Administered Tribal Areas,Sarokai,32.222316,69.295819,1
2.02E+11,2017,9,30,Afghanistan,South Asia,Kapisa,Jamal Agha,35.066532,69.292381,0
2.02E+11,2017,3,22,Pakistan,South Asia,Federally Administered Tribal Areas,Angoor Ada,32.515774,69.289474,1
2.02E+11,2017,8,27,Pakistan,South Asia,Federally Administered Tribal Areas,Angoor Ada,32.515774,69.289474,2
2.02E+11,2017,12,28,Pakistan,South Asia,Balochistan,Kohlu,29.90261,69.274111,0
2.02E+11,2017,5,2,Afghanistan,South Asia,Kabul,Bagrami,34.495324,69.273924,0
2.02E+11,2017,9,6,Afghanistan,South Asia,Parwan,Bagram,34.946193,69.273339,1
2.02E+11,2017,7,14,Afghanistan,South Asia,Parwan,Turkman,34.987055,69.269821,0
2.02E+11,2017,11,6,Pakistan,South Asia,Balochistan,Kohlu,29.901315,69.262236,0
2.02E+11,2017,6,17,Afghanistan,South Asia,Paktika,Pir Koti,32.912468,69.260803,18
2.02E+11,2017,9,22,Afghanistan,South Asia,Paktika,Pir Koti,32.912468,69.260803,4
2.02E+11,2017,11,10,Afghanistan,South Asia,Paktika,Pir Koti,32.912468,69.260803,4
2.02E+11,2017,5,29,Afghanistan,South Asia,Takhar,Koka Balq,36.313611,69.260278,-99
2.02E+11,2017,7,12,Pakistan,South Asia,Balochistan,Kohlu,29.901324,69.259697,0
2.02E+11,2017,9,22,Afghanistan,South Asia,Kunduz,Gul Block,36.83,69.256389,7
2.02E+11,2017,8,9,Afghanistan,South Asia,Parwan,Bagram,34.939568,69.254002,2
2.02E+11,2017,1,19,Pakistan,South Asia,Balochistan,Kohlu,29.896093,69.250237,2
2.02E+11,2017,5,7,Pakistan,South Asia,Balochistan,Kohlu,29.896093,69.250237,0
2.02E+11,2017,8,1,Pakistan,South Asia,Balochistan,Kohlu,29.896093,69.250237,0
2.02E+11,2017,8,11,Pakistan,South Asia,Balochistan,Kohlu,29.896093,69.250237,0
2.02E+11,2017,6,19,Afghanistan,South Asia,Parwan,Shahkoh,34.963067,69.250085,8
2.02E+11,2017,1,23,Afghanistan,South Asia,Baghlan,Falul,36.216667,69.246111,4
2.02E+11,2017,2,24,Afghanistan,South Asia,Logar,Dawlatabad,34.150753,69.240073,0
2.02E+11,2017,4,16,Afghanistan,South Asia,Logar,Mohammad Agha district,34.150753,69.240073,2
2.02E+11,2017,8,6,Afghanistan,South Asia,Logar,Mohammad Agha district,34.150753,69.240073,2
2.02E+11,2017,9,8,Afghanistan,South Asia,Logar,Mohammad Agha district,34.150753,69.240073,5
2.02E+11,2017,6,20,Afghanistan,South Asia,Parwan,Bagram,34.93383,69.232788,0
2.02E+11,2017,6,4,Afghanistan,South Asia,Parwan,Bagram district,34.954673,69.23065,0
2.02E+11,2017,5,20,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,8
2.02E+11,2017,6,9,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,3
2.02E+11,2017,6,11,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,8
2.02E+11,2017,6,18,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,12
2.02E+11,2017,7,14,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,2
2.02E+11,2017,8,2,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,2
2.02E+11,2017,8,2,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,0
2.02E+11,2017,10,17,Afghanistan,South Asia,Paktia,Gardez,33.598633,69.228996,74
2.02E+11,2017,3,27,Afghanistan,South Asia,Parwan,Tokhchi,34.977778,69.2225,0
2.02E+11,2017,1,19,Afghanistan,South Asia,Parwan,Qala Sehra,35.100278,69.22,-99
2.02E+11,2017,7,8,Afghanistan,South Asia,Parwan,Pul-e-Ashaba,35.115392,69.219092,1
2.02E+11,2017,7,8,Afghanistan,South Asia,Parwan,Pul-e-Ashaba,35.114746,69.218118,0
2.02E+11,2017,8,3,Afghanistan,South Asia,Kabul,Qarabagh district,34.846275,69.216233,4
2.02E+11,2017,11,22,Afghanistan,South Asia,Kabul,Qarabagh district,34.846275,69.216233,2
2.02E+11,2017,5,28,Afghanistan,South Asia,Logar,Wazir Kala,34.005708,69.210167,0
2.02E+11,2017,2,16,Afghanistan,South Asia,Paktika,Urgun district,32.965658,69.204782,13
2.02E+11,2017,11,1,Afghanistan,South Asia,Paktika,Tarmerai,32.96341,69.204521,12
2.02E+11,2017,3,19,Afghanistan,South Asia,Paktika,Urgun district,33.02242,69.201827,4
2.02E+11,2017,2,13,Afghanistan,South Asia,Logar,Unknown,34.014552,69.192392,3
2.02E+11,2017,4,16,Afghanistan,South Asia,Logar,Qala-e-Wazir,34.014552,69.192392,2
2.02E+11,2017,10,14,Pakistan,South Asia,Balochistan,Dera Bugti district,29.036255,69.191975,0
2.02E+11,2017,8,19,Afghanistan,South Asia,Parwan,Khwaja Kala,34.911311,69.191746,1
2.02E+11,2017,1,20,Pakistan,South Asia,Balochistan,Sui,28.633307,69.190369,0
2.02E+11,2017,4,9,Pakistan,South Asia,Balochistan,Sui,28.633307,69.190369,0
2.02E+11,2017,11,26,Pakistan,South Asia,Balochistan,Sui,28.633307,69.190369,0
2.02E+11,2017,12,20,Pakistan,South Asia,Balochistan,Sui,28.633307,69.190369,0
2.02E+11,2017,12,28,Pakistan,South Asia,Balochistan,Sui,28.633307,69.190369,1
2.02E+11,2017,12,24,Afghanistan,South Asia,Logar,Unknown,34.01929,69.18858,3
2.02E+11,2017,5,11,Afghanistan,South Asia,Baghlan,Burka district,36.219269,69.186501,-99
2.02E+11,2017,5,16,Afghanistan,South Asia,Baghlan,Burka district,36.219269,69.186501,32
2.02E+11,2017,5,24,Afghanistan,South Asia,Kunduz,Dashti Archi district,36.986063,69.175724,2
2.02E+11,2017,8,29,Afghanistan,South Asia,Kunduz,Momin Dara,37.030881,69.175122,5
2.02E+11,2017,5,13,Afghanistan,South Asia,Kabul,Qala-i-Musa,34.836984,69.172857,0
2.02E+11,2017,12,21,Pakistan,South Asia,Balochistan,Toba Nohkani,28.919873,69.170866,6
2.02E+11,2017,8,2,Afghanistan,South Asia,Kunduz,Dashti Archi district,36.970338,69.169732,2
2.02E+11,2017,1,4,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,0
2.02E+11,2017,5,9,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,1
2.02E+11,2017,5,19,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,0
2.02E+11,2017,11,1,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,15
2.02E+11,2017,11,14,Afghanistan,South Asia,Parwan,Charikar,35.018158,69.168991,1
2.02E+11,2017,7,1,Afghanistan,South Asia,Kunduz,Dashti Archi district,36.969587,69.166181,8
2.02E+11,2017,7,18,Afghanistan,South Asia,Logar,Unknown,34.024224,69.16494,0
2.02E+11,2017,9,22,Afghanistan,South Asia,Kunduz,Takhta,37.038263,69.16325,6
2.02E+11,2017,1,6,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,2,20,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,2
2.02E+11,2017,2,21,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,2
2.02E+11,2017,3,2,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,3,24,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,5,1,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,8,24,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,8,31,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,11,6,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,11,7,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,11,24,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,11,27,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,0
2.02E+11,2017,12,6,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,1
2.02E+11,2017,12,29,Pakistan,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,1
2.02E+11,2017,12,20,Afghanistan,South Asia,Kunduz,Dashti Archi district,36.957623,69.15256,0
2.02E+11,2017,11,17,Afghanistan,South Asia,Paktia,Gardez,33.584167,69.151389,0
2.02E+11,2017,8,28,Afghanistan,South Asia,Paktika,Dani,32.879352,69.15134,3
2.02E+11,2017,1,23,Afghanistan,South Asia,Baghlan,Burka district,36.216667,69.15,5
2.02E+11,2017,1,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,1,10,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,20
2.02E+11,2017,1,10,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,20
2.02E+11,2017,1,18,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,2,7,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,22
2.02E+11,2017,2,11,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,3,1,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,16
2.02E+11,2017,3,7,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,3,8,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,54
2.02E+11,2017,3,13,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,3,13,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,3,28,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,4,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,10,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,4,10,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,4,11,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,4,11,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,12,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,6
2.02E+11,2017,4,17,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,17,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,19,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,4,30,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,2,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,2,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,3,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,9
2.02E+11,2017,5,3,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,5,12,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,5,13,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,5,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,17,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,20,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,5,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,5,23,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,23,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,5,30,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,5,31,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,93
2.02E+11,2017,6,3,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,9
2.02E+11,2017,6,6,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,9,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,10,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,12,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,15,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,6
2.02E+11,2017,6,18,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,-99
2.02E+11,2017,6,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,6,29,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,7,3,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,7,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,7,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,7,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,2
2.02E+11,2017,7,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,7,24,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,36
2.02E+11,2017,7,31,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,6
2.02E+11,2017,8,4,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,6,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,6,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,9,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,8,9,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,13,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,15,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,22,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,25,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,32
2.02E+11,2017,8,25,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,8,29,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,6
2.02E+11,2017,9,5,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,9,13,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,4
2.02E+11,2017,9,24,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,9,27,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,4
2.02E+11,2017,9,28,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,3
2.02E+11,2017,9,29,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,6
2.02E+11,2017,10,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,10,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,10,17,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,10,17,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,1
2.02E+11,2017,10,20,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,57
2.02E+11,2017,10,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,16
2.02E+11,2017,10,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,10,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,10,23,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,10,31,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,10
2.02E+11,2017,11,7,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,5
2.02E+11,2017,11,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,11,14,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,11,16,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,15
2.02E+11,2017,11,21,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,12,1,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,-99
2.02E+11,2017,12,2,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,0
2.02E+11,2017,12,8,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,7
2.02E+11,2017,12,18,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,3
2.02E+11,2017,12,25,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,7
2.02E+11,2017,12,28,Afghanistan,South Asia,Kabul,Kabul,34.516895,69.147011,51
2.02E+11,2017,5,19,Afghanistan,South Asia,Logar,Zarghaoon Shahr,34.120278,69.139167,11
2.02E+11,2017,1,7,Afghanistan,South Asia,Paktika,Urgun district,32.861513,69.126826,0
2.02E+11,2017,10,17,Afghanistan,South Asia,Kabul,Chahar Asyab district,34.403286,69.12522,0
2.02E+11,2017,6,6,Pakistan,South Asia,Balochistan,Sui,28.51379,69.12302,0
2.02E+11,2017,7,21,Afghanistan,South Asia,Kunduz,Khanabad district,36.677643,69.121552,0
2.02E+11,2017,12,1,Afghanistan,South Asia,Logar,Qandaraio,34.240472,69.117948,2
2.02E+11,2017,2,14,Afghanistan,South Asia,Kunduz,Khanabad district,36.68253,69.115468,0
2.02E+11,2017,12,20,Afghanistan,South Asia,Kunduz,Daadusi,36.987469,69.115261,22
2.02E+11,2017,3,24,Afghanistan,South Asia,Logar,Mohammad Agha district,34.230531,69.114971,1
2.02E+11,2017,10,29,Afghanistan,South Asia,Kunduz,Khanabad district,36.680576,69.111801,13
2.02E+11,2017,12,31,Afghanistan,South Asia,Logar,Mohammad Agha district,34.217806,69.109316,5
2.02E+11,2017,5,25,Afghanistan,South Asia,Kunduz,Aks-I-Daud,36.697334,69.107185,0
2.02E+11,2017,12,27,Afghanistan,South Asia,Logar,Sheikh Qala,34.21548,69.102313,0
2.02E+11,2017,2,17,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,0
2.02E+11,2017,5,28,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,0
2.02E+11,2017,8,29,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,0
2.02E+11,2017,9,15,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,1
2.02E+11,2017,12,24,Pakistan,South Asia,Balochistan,Pir Koh,29.143866,69.099785,0
2.02E+11,2017,1,2,Afghanistan,South Asia,Logar,Mohammad Agha district,34.214801,69.098513,1
2.02E+11,2017,9,23,Afghanistan,South Asia,Kunduz,Arjal,36.71402,69.091694,26
2.02E+11,2017,8,3,Afghanistan,South Asia,Kabul,Kabul,34.581429,69.091347,3
2.02E+11,2017,5,13,Afghanistan,South Asia,Logar,Golabo,34.19056,69.090227,4
2.02E+11,2017,7,26,Afghanistan,South Asia,Kabul,Chahar Asyab district,34.393184,69.078107,0
2.02E+11,2017,6,21,Afghanistan,South Asia,Logar,Surkhabad,34.184841,69.077995,2
2.02E+11,2017,12,27,Afghanistan,South Asia,Logar,Deh Naw,34.152646,69.075281,1
2.02E+11,2017,1,28,Afghanistan,South Asia,Logar,Pad Khwab Shanah,33.965278,69.075,1
2.02E+11,2017,12,22,Afghanistan,South Asia,Logar,Pad Khwabi Shanah,33.964803,69.073585,1
2.02E+11,2017,5,25,Afghanistan,South Asia,Kunduz,Andarabi,36.522094,69.073162,0
2.02E+11,2017,12,18,Afghanistan,South Asia,Paktika,Sarobi district,32.770913,69.071992,0
2.02E+11,2017,9,28,Afghanistan,South Asia,Logar,Waghlan,34.159167,69.070833,3
2.02E+11,2017,5,25,Afghanistan,South Asia,Kunduz,Qoshlaq,36.704582,69.070664,0
2.02E+11,2017,11,20,Pakistan,South Asia,Balochistan,Zain Koh,28.949467,69.059311,0
2.02E+11,2017,12,26,Pakistan,South Asia,Balochistan,Zain Koh,28.949467,69.059311,0
2.02E+11,2017,7,29,Afghanistan,South Asia,Paktika,Sarobi district,32.752489,69.043922,11
2.02E+11,2017,4,17,Afghanistan,South Asia,Kunduz,Musazai,36.5725,69.041389,1
2.02E+11,2017,7,11,Afghanistan,South Asia,Logar,Hesarak,34.000173,69.039964,1
2.02E+11,2017,9,27,Afghanistan,South Asia,Logar,Honi Safli,33.985739,69.034327,1
2.02E+11,2017,7,21,Afghanistan,South Asia,Baghlan,Nahrin district,35.992978,69.027432,2
2.02E+11,2017,12,21,Afghanistan,South Asia,Kunduz,Ibrahim Khel,36.787315,69.021821,1
2.02E+11,2017,5,22,Afghanistan,South Asia,Logar,Kulangar,34.037983,69.021027,1
2.02E+11,2017,4,28,Afghanistan,South Asia,Logar,Puli Alam district,33.999937,69.019532,0
2.02E+11,2017,12,21,Pakistan,South Asia,Balochistan,Toba Nohkani,29.007902,69.016402,1
2.02E+11,2017,1,21,Afghanistan,South Asia,Kunduz,Khwaja Pesta,36.670259,69.016038,-99
2.02E+11,2017,9,6,Pakistan,South Asia,Balochistan,Nasao,29.295556,69.006389,3
2.02E+11,2017,9,12,Pakistan,South Asia,Balochistan,Kahan,29.295556,69.006389,1
2.02E+11,2017,9,20,Pakistan,South Asia,Balochistan,Nasao,29.295556,69.006389,0
2.02E+11,2017,8,2,Afghanistan,South Asia,Paktika,Gomal district,32.43483,69.001649,72
2.02E+11,2017,8,17,Afghanistan,South Asia,Paktika,Gomal district,32.43483,69.001649,43
2.02E+11,2017,1,6,Pakistan,South Asia,Balochistan,Patkhu,28.923449,69.001649,0
2.02E+11,2017,1,12,Pakistan,South Asia,Balochistan,Pathku,28.923449,69.001649,0
2.02E+11,2017,8,6,Afghanistan,South Asia,Paktika,Gomal district,32.434691,69.00058,25
2.02E+11,2017,9,14,Afghanistan,South Asia,Kunduz,Khawaja Pista,36.667285,69.000035,0
2.02E+11,2017,6,17,Afghanistan,South Asia,Logar,Puli Alam,34.021194,68.999535,1
2.02E+11,2017,8,12,Afghanistan,South Asia,Logar,Puli Alam,34.021194,68.999535,3
2.02E+11,2017,11,28,Afghanistan,South Asia,Logar,Puli Alam,34.021194,68.999535,1
2.02E+11,2017,8,12,Afghanistan,South Asia,Logar,Sar Sang,33.971944,68.992778,1
2.02E+11,2017,8,3,Afghanistan,South Asia,Logar,Puli Alam,34.047015,68.991343,5
2.02E+11,2017,5,7,Afghanistan,South Asia,Kunduz,Nawabad,36.71872,68.990458,50
2.02E+11,2017,2,19,Afghanistan,South Asia,Kabul,Chashma-e-Bulbol,34.591139,68.95694,0
2.02E+11,2017,1,28,Afghanistan,South Asia,Kunduz,Qirghiz,37.156181,68.956635,1
2.02E+11,2017,8,12,Afghanistan,South Asia,Logar,Porak,33.939599,68.956454,3
